run_id,artifact_type,relative_path,size_bytes,mtime_utc
CD6DA462/2A2059A7-7D8,CreditAssessment,CD6DA462/2A2059A7-7D8/CreditAssessment/serviceability_20251117_113719.json,1918,2025-11-17T11:37:20+00:00
CD6DA462/2A2059A7-7D8,LoanAgreement,CD6DA462/2A2059A7-7D8/LoanAgreement/billie_loan_agreement_20251117_113741.html,33803,2025-11-17T11:37:42+00:00
CD6DA462/2A2059A7-7D8,StatementCapture/retrieve-accounts,CD6DA462/2A2059A7-7D8/StatementCapture/retrieve-accounts_8ada112b-7243-4b81-b6b7-97d165f5134d_95388b0e.json,20512,2025-11-17T11:36:57+00:00
CD6DA462/2A2059A7-7D8,StatementCapture/retrieve-transactions,CD6DA462/2A2059A7-7D8/StatementCapture/retrieve-transactions_8ada112b-7243-4b81-b6b7-97d165f5134d_208d5cc3.json,614840,2025-11-17T11:36:57+00:00
CD6DA462/2A2059A7-7D8,StatementCapture/retrieve-transactions,CD6DA462/2A2059A7-7D8/StatementCapture/retrieve-transactions_8ada112b-7243-4b81-b6b7-97d165f5134d_a9d34752.json,399317,2025-11-17T11:36:58+00:00
CD6DA462/2A2059A7-7D8,StatementCapture/verify-credentials,CD6DA462/2A2059A7-7D8/StatementCapture/verify-credentials_8ada112b-7243-4b81-b6b7-97d165f5134d_954ebed3.json,4678,2025-11-17T11:36:57+00:00
E27A2192/22D64AF0-2D9,AffordabilityReports,E27A2192/22D64AF0-2D9/AffordabilityReports/519d5362-2baa-4975-9431-8324d902d70a.json,526432,2025-12-10T06:07:29+00:00
E27A2192/22D64AF0-2D9,CreditAssessment,E27A2192/22D64AF0-2D9/CreditAssessment/account_conduct_20251210_060732.json,11145,2025-12-10T06:07:33+00:00
E27A2192/22D64AF0-2D9,CreditAssessment,E27A2192/22D64AF0-2D9/CreditAssessment/final_decision_20251210_060807.json,1714,2025-12-10T06:08:08+00:00
E27A2192/22D64AF0-2D9,CreditAssessment,E27A2192/22D64AF0-2D9/CreditAssessment/final_decision_20251210_060821.json,1714,2025-12-10T06:08:22+00:00
E27A2192/22D64AF0-2D9,CreditAssessment,E27A2192/22D64AF0-2D9/CreditAssessment/final_decision_20251210_060843.json,1714,2025-12-10T06:08:44+00:00
E27A2192/22D64AF0-2D9,CreditAssessment,E27A2192/22D64AF0-2D9/CreditAssessment/serviceability_20251210_060733.json,1920,2025-12-10T06:07:34+00:00
E27A2192/22D64AF0-2D9,LoanAgreement,E27A2192/22D64AF0-2D9/LoanAgreement/billie_loan_agreement_20251210_060808.html,33799,2025-12-10T06:08:09+00:00
E27A2192/22D64AF0-2D9,StatementCapture/retrieve-accounts,E27A2192/22D64AF0-2D9/StatementCapture/retrieve-accounts_c4235213-759f-4b25-9685-8ac4a0877bd2_2d1c3e54.json,20510,2025-12-10T06:07:08+00:00
E27A2192/22D64AF0-2D9,StatementCapture/retrieve-transactions,E27A2192/22D64AF0-2D9/StatementCapture/retrieve-transactions_c4235213-759f-4b25-9685-8ac4a0877bd2_026c1995.json,623652,2025-12-10T06:07:09+00:00
E27A2192/22D64AF0-2D9,StatementCapture/retrieve-transactions,E27A2192/22D64AF0-2D9/StatementCapture/retrieve-transactions_c4235213-759f-4b25-9685-8ac4a0877bd2_571b13c8.json,428743,2025-12-10T06:07:09+00:00
E27A2192/22D64AF0-2D9,StatementCapture/verify-credentials,E27A2192/22D64AF0-2D9/StatementCapture/verify-credentials_c4235213-759f-4b25-9685-8ac4a0877bd2_b3a6f94d.json,4676,2025-12-10T06:07:08+00:00
bsdc/ABF46296-EDF,statements,bsdc/ABF46296-EDF/statements/statement_data_20251211104009.json,26342,2025-12-11T10:40:11+00:00
bsdc/ABF46296-EDF,statements,bsdc/ABF46296-EDF/statements/statement_data_20251211110236.json,26342,2025-12-11T11:02:37+00:00
